FILE;ROSBAG FILE;YEAR;MONTH;DAY;HOUR;MINUTE;SECOND;DEPARTMENT;FLOOR;THERMAL OBJECTS;RGB OBJECTS
002734_1715853260085429283;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;11;9
002755_1715853262186476641;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;9;8
002777_1715853264386596650;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;8;8
002799_1715853266582345539;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;7;7
002820_1715853268682482949;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;5;5
002841_1715853270784482753;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;4;4
002863_1715853272983279600;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;4;4
002884_1715853275098097812;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;8;6
002909_1715853277591733533;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;7;7
002935_1715853280182421725;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;6;6
002959_1715853282581387863;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;6;5
002983_1715853284982163544;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;6;6
003015_1715853288182943220;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;4;4
003038_1715853290485403690;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;3;3
003070_1715853293683915673;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;2;2
003095_1715853296182442356;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;3;3
003116_1715853298285350401;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;1;1
003137_1715853300386662615;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;2;2
003160_1715853302684598422;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;2;2
003184_1715853305087046254;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;2;2
003207_1715853307390766788;2024-05-16-10-49-46_bag_DEEC_4;2024;5;16;10;49;46;DEEC;4;1;1
000000_1715853464484021874;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
000026_1715853467081172337;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
000047_1715853469181631939;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
000070_1715853471480450007;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;1;1
000091_1715853473595543610;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;1;1
000113_1715853475782045212;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
000136_1715853478089234450;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;14;15
000160_1715853480489103915;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;13;13
000183_1715853482780363261;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;11;11
000205_1715853484983669137;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;13;13
000229_1715853487380431133;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;12;11
000253_1715853489780917105;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;10
000276_1715853492082755140;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
000297_1715853494188643659;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;8;8
000319_1715853496378921339;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
000340_1715853498480001146;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
000361_1715853500581366788;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
000397_1715853504179511118;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
000438_1715853508280233160;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;2;2
000459_1715853510390978936;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;6
000484_1715853512882226742;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;13;13
000510_1715853515480262120;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;8;8
000540_1715853518481816145;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;11
000580_1715853522480383224;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;8;8
000640_1715853528483849087;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
000680_1715853532481060002;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
000720_1715853536481911394;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
000760_1715853540480556265;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;6
000800_1715853544479789673;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;11;11
000834_1715853547894465701;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;10
000880_1715853552479752046;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;11;11
000920_1715853556479805523;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;11;10
000952_1715853559692321244;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
000998_1715853564291848487;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;10
001076_1715853572097736225;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;7;7
001246_1715853589094524279;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
001274_1715853591894254084;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
001297_1715853594194926288;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
001346_1715853599090241893;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
001409_1715853605391042941;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
001432_1715853607693671768;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;7;6
001513_1715853615790319204;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;7;7
001569_1715853621389537586;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;7;8
001601_1715853624589768784;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;7;7
001633_1715853627794111320;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
001657_1715853630189680566;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
001691_1715853633597245212;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
001905_1715853654994291856;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
001933_1715853657794600592;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
001955_1715853659995038089;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
001983_1715853662794102085;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
002042_1715853668688870781;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;1;1
002065_1715853670994192993;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;2;2
002133_1715853677792478763;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;2;2
002176_1715853682090738323;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;2;2
002402_1715853704689590728;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;10
002474_1715853711890260011;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;7;7
002497_1715853714191249480;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;9
002529_1715853717389116791;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
002608_1715853725288435666;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
002800_1715853744474317293;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;10
002871_1715853751573686976;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;7;6
002894_1715853753873262238;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
002920_1715853756474394270;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
003023_1715853766787178447;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
003055_1715853769973635161;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
003190_1715853783473383796;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;4;4
003239_1715853788372525035;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
003283_1715853792787391357;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
003335_1715853797972743148;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;8;8
003367_1715853801172278279;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
003399_1715853804373163487;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;11;11
003431_1715853807571836405;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;9
003502_1715853814671712331;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
003524_1715853816872583687;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
003551_1715853819572619780;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;10
003572_1715853821683656025;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;12;12
003594_1715853823882248925;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;10
003616_1715853826071111178;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;11;11
003637_1715853828181817494;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;11
003662_1715853830671810222;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;12;12
003687_1715853833171750606;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;12;12
003708_1715853835279098966;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;9
003742_1715853838678078359;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;12;12
003763_1715853840783888041;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;15;15
003785_1715853842982120753;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;7
003807_1715853845175302548;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
003829_1715853847375376397;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;4;3
003850_1715853849489477156;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;8;8
003872_1715853851672321065;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
003893_1715853853775295322;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;9
003919_1715853856371818122;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;12;12
003951_1715853859571060523;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;9
003975_1715853861973758879;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
004007_1715853865170400198;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
004031_1715853867570503430;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
004053_1715853869772175258;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;10
004075_1715853871977493504;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;11;11
004104_1715853874871258145;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;7;7
004133_1715853877779696953;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;5;5
004159_1715853880370195337;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
004182_1715853882672923216;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;6;6
004203_1715853884774872195;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;4;4
004225_1715853886970037646;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
004253_1715853889770664515;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;3;3
004277_1715853892171496779;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;7;7
004300_1715853894474339233;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;12;12
004321_1715853896578191615;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;18;17
004344_1715853898876084665;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;14;14
004368_1715853901268221327;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;14;15
004389_1715853903370844667;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;13;13
004411_1715853905589120063;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;8;9
004433_1715853907776557583;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;9;10
004454_1715853909878194970;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;10;10
004476_1715853912072179589;2024-05-16-10-57-44_bag_DEI_4;2024;5;16;10;57;44;DEI;4;13;14
000000_1715859093268801193;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;2;2
000022_1715859095465721516;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;2;2
000045_1715859097767667011;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;2;2
000066_1715859099869168235;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000088_1715859102066498001;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;2;2
000109_1715859104176177841;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000131_1715859106372163130;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000153_1715859108565007207;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000174_1715859110667891207;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000196_1715859112870287748;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000218_1715859115068346914;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000239_1715859117169565572;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000262_1715859119467245847;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000283_1715859121574543699;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;2;3
000305_1715859123764557062;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;3;3
000327_1715859125967551961;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;3;3
000350_1715859128271900578;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;3;3
000372_1715859130470195773;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;3;3
000394_1715859132666178590;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;3;3
000419_1715859135176121766;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;4;4
000441_1715859137367160742;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;4;4
000462_1715859139473286370;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;3;3
000484_1715859141670245752;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;3;3
000506_1715859143864894246;2024-05-16-12-31-33_bag_DEEC_2;2024;5;16;12;31;33;DEEC;2;1;1
000000_1715859180566973908;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000022_1715859182766242592;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000043_1715859184869883756;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000065_1715859187064687946;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000087_1715859189263614229;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000108_1715859191374416848;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000130_1715859193563041205;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000153_1715859195863170570;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000175_1715859198064575955;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000197_1715859200261853006;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000219_1715859202463092645;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000241_1715859204663840674;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000262_1715859206771333518;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;0;0
000284_1715859208962526952;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;0;0
000306_1715859211165052203;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;0;0
000328_1715859213361990734;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;0;0
000349_1715859215474652056;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;0;0
000372_1715859217766106470;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;2
000394_1715859219960984896;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;2;2
000415_1715859222061616268;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000437_1715859224268766380;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000459_1715859226461796239;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000480_1715859228565236869;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000502_1715859230765812031;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000527_1715859233265593418;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000549_1715859235466034669;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;2;2
000572_1715859237760454485;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000602_1715859240768068086;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000625_1715859243061471653;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000646_1715859245173354875;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;2;2
000668_1715859247366739495;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;3;3
000690_1715859249562869166;2024-05-16-12-33-00_bag_DEEC_2;2024;5;16;12;33;0;DEEC;2;1;1
000043_1715859290958628965;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;1;1
000067_1715859293363920108;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;2;2
000089_1715859295558868646;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;3;5
000110_1715859297662208586;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;3;3
000133_1715859299966682264;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;5;5
000155_1715859302161224042;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;3;3
000176_1715859304262622577;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;2;2
000198_1715859306458463382;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;2;2
000222_1715859308864800615;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;3;3
000244_1715859311061308149;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;2;2
000266_1715859313259752990;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;2;2
000287_1715859315366349700;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;1;1
000309_1715859317562950203;2024-05-16-12-34-46_bag_DEEC_2;2024;5;16;12;34;46;DEEC;2;1;0
000011_1715859465653491472;2024-05-16-12-37-44_bag_DEI_2;2024;5;16;12;37;44;DEI;2;1;1
000042_1715859468754381526;2024-05-16-12-37-44_bag_DEI_2;2024;5;16;12;37;44;DEI;2;1;1
000082_1715859472768319041;2024-05-16-12-37-44_bag_DEI_2;2024;5;16;12;37;44;DEI;2;1;1
000106_1715859475152352668;2024-05-16-12-37-44_bag_DEI_2;2024;5;16;12;37;44;DEI;2;1;1
000128_1715859477371126580;2024-05-16-12-37-44_bag_DEI_2;2024;5;16;12;37;44;DEI;2;1;1
000153_1715859479865963976;2024-05-16-12-37-44_bag_DEI_2;2024;5;16;12;37;44;DEI;2;1;1
000195_1715859484051851381;2024-05-16-12-37-44_bag_DEI_2;2024;5;16;12;37;44;DEI;2;1;1
000252_1715859489752127539;2024-05-16-12-37-44_bag_DEI_2;2024;5;16;12;37;44;DEI;2;1;1
000315_1715859496051728290;2024-05-16-12-37-44_bag_DEI_2;2024;5;16;12;37;44;DEI;2;1;1
000022_1715859510452291563;2024-05-16-12-38-27_bag_DEI_2;2024;5;16;12;38;27;DEI;2;1;1
000024_1715859556056908417;2024-05-16-12-39-13_bag_DEI_2;2024;5;16;12;39;13;DEI;2;1;1
000045_1715859558158152840;2024-05-16-12-39-13_bag_DEI_2;2024;5;16;12;39;13;DEI;2;1;1
000000_1715859596360689253;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;3;3
000028_1715859599149965596;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;3;3
000049_1715859601256878670;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;5;5
000071_1715859603449982152;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;4;4
000093_1715859605650562788;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;3;3
000115_1715859607851455866;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000137_1715859610064732540;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000159_1715859612248986135;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000180_1715859614350024900;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000201_1715859616455717137;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000223_1715859618656283435;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000245_1715859620850612505;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000267_1715859623049455304;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000289_1715859625251011585;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000311_1715859627448117829;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000332_1715859629549838013;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000357_1715859632052082300;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000380_1715859634349508270;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;4
000402_1715859636548254863;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;2;2
000423_1715859638662499391;2024-05-16-12-39-56_bag_DEI_2;2024;5;16;12;39;56;DEI;2;6;6
000298_1715859705648164366;2024-05-16-12-41-15_bag_DEI_2;2024;5;16;12;41;15;DEI;2;1;1
000319_1715859707759994642;2024-05-16-12-41-15_bag_DEI_2;2024;5;16;12;41;15;DEI;2;2;2
000346_1715859710446455220;2024-05-16-12-41-15_bag_DEI_2;2024;5;16;12;41;15;DEI;2;2;2
000379_1715859713748679473;2024-05-16-12-41-15_bag_DEI_2;2024;5;16;12;41;15;DEI;2;3;3
000435_1715859719355623366;2024-05-16-12-41-15_bag_DEI_2;2024;5;16;12;41;15;DEI;2;3;3
000492_1715859725046685266;2024-05-16-12-41-15_bag_DEI_2;2024;5;16;12;41;15;DEI;2;3;3
000516_1715859727450253528;2024-05-16-12-41-15_bag_DEI_2;2024;5;16;12;41;15;DEI;2;2;2
000564_1715859732246153812;2024-05-16-12-41-15_bag_DEI_2;2024;5;16;12;41;15;DEI;2;0;0
